PRECINCT,WARD,FULL_TEXT,SHAPE_AREA,SHAPE_LEN
16,21,21016,2661850.641369999852031,6655.459005009999601
42,9,09042,5597559.402680000290275,13029.808169399999315
1,9,09001,2652820.983870000112802,7919.096494700000221
2,9,09002,2395489.626149999909103,7927.023476780000237
6,9,09006,2431614.934799999929965,6631.547205820000272
7,9,09007,3021337.983820000197738,7255.795045140000184
3,9,09003,50324965.917300000786781,33996.660584800003562
4,9,09004,2121990.825689999852329,7120.841993809999622
5,9,09005,2525514.031760000158101,7793.205355600000075
8,9,09008,19522874.074999999254942,19154.379283800000849
9,9,09009,2221798.627369999885559,6683.685900579999725
10,9,09010,2211236.085849999915808,6879.968815860000177
11,9,09011,2349960.351619999855757,8020.349680420000368
13,9,09013,2755534.244220000226051,7283.246768220000376
42,43,43042,844897.941939000040293,5020.820443800000248
15,9,09015,32844110.882500000298023,26322.378392899998289
16,9,09016,1957749.775979999918491,7053.43899607000003
17,9,09017,2397991.949299999978393,8462.791983429999163
18,9,09018,1951650.596959999995306,5941.537064570000439
19,9,09019,2298296.024869999848306,6533.187093579999782
20,9,09020,2115282.636239999905229,6031.601394209999853
21,9,09021,2329513.960030000191182,6221.022807440000179
22,9,09022,1844056.288239999907091,5446.922882329999993
26,9,09026,8547992.802710000425577,14083.431791400000293
27,9,09027,2614020.261799999978393,7291.586006800000177
43,43,43043,502378.477084000012837,3127.908466750000116
28,9,09028,4202750.2660499997437,11639.898167600000306
29,9,09029,2217777.18044999986887,6711.870144589999654
30,9,09030,1889309.422719999914989,5775.932332360000146
31,9,09031,3892088.307190000079572,8008.148465039999792
32,9,09032,1769288.7021099999547,5321.810091770000327
38,9,09038,3657256.428559999912977,8859.668041049999374
33,9,09033,4555067.741919999942183,9684.354163719999633
34,9,09034,3050190.333029999863356,7900.180798540000069
14,9,09014,2571883.236500000115484,7595.972093160000441
36,9,09036,2962388.626819999888539,8075.017974940000386
37,9,09037,7884256.711620000191033,11972.061207500000819
39,9,09039,5170235.852230000309646,12030.990820299999541
40,9,09040,1992321.849759999895468,5989.761301380000077
41,9,09041,4259608.414289999753237,9689.05646440000055
43,9,09043,5101617.855910000391304,10894.737223399999493
44,9,09044,3202150.938920000102371,8638.749560090000159
45,9,09045,2625879.228430000133812,7492.707616229999985
46,9,09046,3467020.87554999999702,9172.779655860000275
47,9,09047,2077732.2915600000415,6628.313935139999558
20,20,20020,3189473.451950000133365,9617.476419909999095
2,20,20002,4389498.104389999993145,9287.841536510000878
4,20,20004,3960970.833229999989271,9292.192555640000137
6,20,20006,3075353.308809999842197,7338.949709190000249
8,20,20008,2392704.839589999988675,6581.905187069999556
17,20,20017,3548686.294929999858141,8603.366924640000434
44,43,43044,1132700.094950000056997,5490.886472629999844
21,20,20021,6338317.122460000216961,11106.426952899999378
25,20,20025,2185963.093830000143498,7949.696833500000139
1,20,20001,1322851.712629999965429,4652.889715039999828
3,20,20003,1313415.356210000114515,4624.804848220000167
5,20,20005,2530431.570160000119358,6961.608380089999628
7,20,20007,3367757.269890000112355,7960.564520900000389
9,20,20009,2309478.760110000148416,6964.516480950000187
10,20,20010,3139419.166269999928772,8478.929927900000621
11,20,20011,2647873.576989999972284,7311.10198599999967
12,20,20012,2059170.825059999944642,5749.571830459999546
13,20,20013,4722734.738169999793172,8882.764062640000702
14,20,20014,12384067.946599999442697,15601.521190400000705
37,43,43037,743724.907507000025362,3606.662471120000191
15,20,20015,5533841.875079999677837,10781.966918199999782
16,20,20016,2308105.616830000188202,6628.888492420000148
18,20,20018,2421436.853970000054687,7292.634081909999622
22,20,20022,4340037.433310000225902,9684.797188390000883
23,20,20023,2676274.061869999859482,6684.944491729999754
24,20,20024,1797942.351920000044629,6190.165106180000294
8,21,21008,1762193.200810000067577,5637.871863960000155
26,20,20026,2685764.721810000017285,7473.687201929999901
28,20,20028,2672721.338599999900907,10563.819244099999196
31,20,20031,2767516.401449999772012,7266.472889970000324
34,20,20034,2136713.306859999895096,7961.038969270000052
32,20,20032,3490016.232749999966472,10602.524912299999414
35,20,20035,8714197.246050000190735,15167.611988900000142
33,20,20033,2193824.090079999994487,6617.637924849999763
19,20,20019,1541976.812390000093728,5966.228101540000353
27,20,20027,3290943.813639999832958,8368.653534220000438
30,20,20030,3481364.59449000004679,8546.50105043000076
29,20,20029,4269570.512129999697208,10168.30827920000047
36,20,20036,2673765.961110000032932,7402.579519349999828
13,21,21013,2044261.836219999939203,6853.695715589999963
37,48,48037,1111171.408069999888539,4171.764074509999773
37,20,20037,6075993.901990000158548,10990.249346900000091
39,20,20039,5031983.081240000203252,10901.485745199999656
38,20,20038,2127119.800929999910295,7729.34009831000003
7,21,21007,2198791.66092999977991,5966.740412330000254
9,21,21009,2200779.625279999803752,5972.188515220000227
1,21,21001,3252863.97652000002563,7695.204141700000037
2,21,21002,4053343.598350000102073,9252.824372040000526
3,21,21003,2214855.061100000049919,6610.436332629999924
4,21,21004,2673438.956910000182688,6964.2432160999997
5,21,21005,2197480.532889999914914,7298.447458360000383
6,21,21006,2294979.585729999933392,6698.82307849999961
11,21,21011,2574976.259180000051856,6647.34243331000016
12,21,21012,2063178.06105999997817,6381.334013589999813
14,21,21014,2048012.804229999892414,7150.682101890000013
15,21,21015,1320414.561310000019148,5642.145219189999807
17,21,21017,1814795.137850000057369,6602.176621720000185
18,21,21018,2474501.296159999910742,6774.673851669999749
19,21,21019,2189941.487809999845922,7440.16596520999974
48,21,21048,1980719.27729000011459,6632.679720000000088
21,21,21021,2515647.834520000033081,7930.778427299999748
22,21,21022,1763695.197099999990314,5314.601808290000008
23,21,21023,3069597.023980000056326,9917.469279520000782
24,21,21024,1976834.523150000022724,7126.450876300000346
25,21,21025,3501588.856889999937266,9921.747703959999853
26,21,21026,1757291.854890000075102,5966.822415290000208
27,21,21027,2339924.282149999868125,6399.786163409999972
28,21,21028,1648404.278530000010505,6301.281961489999958
29,21,21029,2064800.224990000016987,5973.432194500000151
30,21,21030,1411042.334049999946728,6626.378612290000092
31,21,21031,9936099.276539999991655,14585.063229199999114
32,21,21032,1981274.540409999899566,5969.515787559999808
34,21,21034,2421382.172230000142008,7915.458629060000021
35,21,21035,2840283.239039999898523,7775.913349319999725
36,21,21036,1756164.604079999960959,5309.597337719999814
37,21,21037,2922237.539989999961108,8358.469300070000827
38,21,21038,2579460.982059999834746,11826.039139000000432
22,34,34022,2639971.192129999864846,7282.176911569999902
39,21,21039,2203722.488330000080168,7279.070284039999933
49,21,21049,2220948.32839999999851,7679.813957260000279
41,21,21041,2390230.557839999906719,6603.078834730000381
42,21,21042,1991319.858340000035241,5984.374136229999749
43,21,21043,2088806.610829999903217,7294.192697110000154
40,21,21040,2326719.077399999834597,8718.940915119999772
44,21,21044,8752281.575829999521375,15804.710726400000567
45,21,21045,4716285.792589999735355,11867.467421299999842
46,21,21046,6313920.665400000289083,13379.210651900000812
47,21,21047,1537830.890050000045449,4971.97866901999987
25,48,48025,1133468.766220000106841,4643.464676620000319
50,21,21050,1974156.924780000001192,5978.21210456999961
51,21,21051,1427277.680690000066534,5637.455865050000284
52,21,21052,2492528.915829999838024,6746.05362427
53,21,21053,4644479.199730000458658,10107.819247900000846
54,21,21054,1792528.011399999959394,7989.407251059999908
20,21,21020,1758626.60331999999471,5304.865833709999606
35,24,24035,1559836.994979999959469,5428.186820830000215
3,22,22003,3119286.927730000112206,8011.621330420000049
4,22,22004,2004461.972390000009909,6005.136835680000331
5,22,22005,3866601.431119999848306,8798.787077569999383
6,22,22006,4355602.513810000382364,9179.66097862999959
9,22,22009,1772392.00918999989517,5325.966039699999783
38,34,34038,1701109.30909000011161,5934.965127980000034
10,22,22010,9027011.469100000336766,12704.929902300000322
11,22,22011,1774529.390469999983907,5328.563157180000417
13,22,22013,2217855.364759999793023,5992.477935969999635
14,22,22014,2169500.522919999901205,7552.625850409999657
18,22,22018,1718803.28163000009954,7700.389895379999871
15,22,22015,10979768.426400000229478,17349.850357600000279
16,22,22016,20211090.072799999266863,18469.622523499998351
17,22,22017,2594179.105709999799728,6962.293438929999866
25,32,32025,1476697.047280000057071,5953.871291100000235
19,22,22019,1836916.655430000042543,7959.560084230000029
20,22,22020,1887674.40262999990955,5993.794064409999919
21,22,22021,6507096.078150000423193,11403.769294100000479
22,22,22022,2218869.157959999982268,6729.694844949999606
25,22,22025,2222487.122369999997318,5999.445650659999956
45,48,48045,900064.216044000000693,4004.73494041999993
7,22,22007,2188943.624919999856502,8115.738433589999659
24,22,22024,2335627.418829999864101,7338.972209429999566
23,22,22023,4419986.914370000362396,10942.928579600000376
12,22,22012,7754813.619289999827743,14066.955121900000449
8,22,22008,3543822.466049999929965,7996.916391130000193
22,48,48022,57263.494026899999881,1008.919696720000047
2,22,22002,3548938.503839999902993,7994.916016090000085
1,22,22001,2662708.878120000008494,6659.642045739999958
1,24,24001,4750992.090060000307858,9902.752156329999707
2,24,24002,1717254.967739999992773,7238.631428620000406
36,24,24036,1798453.624940000008792,6366.372923300000366
3,24,24003,2432590.775710000190884,10185.487730099999681
4,24,24004,1530755.679419999942183,5024.796927790000154
5,24,24005,1480276.576720000011846,5219.41137800999968
6,24,24006,1525434.855870000086725,6026.060565759999918
8,24,24008,2712638.63293999992311,7419.487928270000339
2,49,49002,792799.916220000013709,3973.034330840000166
9,24,24009,2007256.738979999907315,6265.241904360000262
10,24,24010,1096413.155229999916628,4591.662383830000181
11,24,24011,2660384.156140000093728,7326.060586010000407
12,24,24012,1439554.83508999994956,6330.282724949999647
13,24,24013,1106036.827049999963492,4658.762891160000436
21,25,25021,2156484.370070000179112,7147.979331599999568
14,24,24014,6680840.095909999683499,14739.794361199999912
15,24,24015,1554746.818329999921843,5320.252719609999986
17,24,24017,1899940.94800000009127,6519.842591280000306
19,24,24019,3707802.327839999925345,9866.684236839999357
27,32,32027,2005360.3686699999962,7602.170226129999719
20,24,24020,1913693.928330000024289,6713.102759080000396
21,24,24021,1411182.610330000054091,6065.487397889999556
22,24,24022,5494009.304469999857247,12414.681702399999267
23,24,24023,2826087.580970000009984,7556.012015250000331
34,24,24034,1738772.050569999963045,7244.512348809999821
24,24,24024,2451919.650359999854118,7990.707773950000046
27,24,24027,2096765.522899999981746,5879.773930729999847
28,24,24028,1579751.765320000005886,5414.246242369999891
30,24,24030,1199524.359979999950156,4495.038701579999724
31,24,24031,1614956.451020000036806,6107.347121189999598
32,24,24032,2663726.900200000032783,8475.145516050000879
38,24,24038,2374594.051190000027418,7583.939836509999623
41,24,24041,4621311.321949999779463,9945.439763509999466
40,24,24040,3768710.521379999816418,10672.139906700000211
18,24,24018,1621826.937149999896064,5135.159499430000324
39,24,24039,2686444.239419999998063,8624.302803320000748
37,24,24037,1140691.512170000001788,5237.631726990000061
33,24,24033,1366923.133039999986067,5460.276146960000005
29,24,24029,2351062.665550000034273,7529.851210630000423
26,24,24026,3486436.500310000032187,8569.299983599999905
16,24,24016,8465562.974600000306964,20371.350736399999732
7,24,24007,2511665.790630000177771,8479.395355459999337
3,25,25003,3909890.27326999977231,10135.188144600000669
4,25,25004,2995733.493549999780953,8190.288314770000397
10,25,25010,1360920.002360000042245,4956.098571819999961
27,25,25027,19381509.120000001043081,25695.590639699999883
26,25,25026,6489782.457120000384748,12082.602917300000627
15,25,25015,10110219.248999999836087,13195.183084399999643
31,25,25031,1250016.487909999908879,6239.166876930000399
8,25,25008,1786328.360550000099465,5369.867750170000363
39,32,32039,1363504.785009999992326,4940.890667800000301
32,25,25032,15811818.623400000855327,25796.803122199999052
1,25,25001,1323053.680630000075325,5326.477085939999597
2,25,25002,4471045.638480000197887,10950.452726699999403
5,25,25005,4697431.349419999867678,13923.191504500000519
6,25,25006,2348535.542940000072122,7010.23955062999994
7,25,25007,4670310.855879999697208,13519.015341300000728
19,25,25019,1653066.179160000057891,5310.044363580000208
9,25,25009,2754447.275150000117719,6962.308765800000401
11,25,25011,3009636.873360000085086,7688.800867259999904
12,25,25012,1096402.149500000057742,5352.047340090000034
13,25,25013,1679766.430990000022575,5350.104100399999879
22,25,25022,1669288.081729999976233,5337.766009390000363
44,27,27044,2164376.251900000032037,6824.633430460000454
14,25,25014,6515043.931660000234842,12070.968793000000005
16,25,25016,1053963.952760000014678,4659.592086980000204
17,25,25017,1809230.576189999934286,6791.589807690000271
18,25,25018,1600793.81863999995403,5683.605888230000346
23,25,25023,3877360.981250000186265,10596.881789900000513
24,25,25024,1653547.28031999990344,6329.20638450000024
25,25,25025,2280559.443419999908656,7156.558565799999997
28,25,25028,6065349.456120000220835,12344.451286400000754
16,35,35016,1424111.157200000016019,6532.553296099999898
29,25,25029,2504607.604919999837875,7721.404292999999598
30,25,25030,1452798.727160000009462,5035.225000149999687
24,27,27024,1865263.964589999988675,6000.622671580000315
28,27,27028,2024164.65608000010252,7709.945997099999659
19,27,27019,1516904.905999999959022,4982.256641130000389
22,27,27022,1021516.032209999975748,4649.472375199999988
3,27,27003,1435872.991579999914393,5978.774222830000326
5,27,27005,3873720.774770000018179,11093.468292999999903
15,27,27015,1778841.759109999984503,6007.181324940000195
34,27,27034,1445054.363640000112355,5332.210102850000112
23,27,27023,1840537.314410000108182,6082.342485889999807
8,27,27008,1818290.360069999936968,6733.496659379999983
31,27,27031,6386260.737499999813735,11026.788838799999212
26,27,27026,3150169.610429999884218,8705.836432259999128
36,27,27036,9993585.150329999625683,15323.161553300000378
14,27,27014,2217230.223230000119656,5989.459915550000005
27,27,27027,8207002.986560000106692,13950.494153800000277
30,27,27030,1426889.333709999918938,5726.8095333199999
7,31,31007,1280651.87987000006251,6655.26225783999962
33,27,27033,9057614.97685999982059,13022.25589840000066
4,27,27004,2189307.044730000197887,6568.50186371000018
39,27,27039,1383694.866239999886602,5599.046822020000036
12,27,27012,512455.791231999988668,3345.353856489999998
38,27,27038,485922.024922000011429,3494.692321689999972
17,27,27017,3037372.683610000181943,9623.623549460000504
43,27,27043,6842223.487049999646842,11450.649908199999118
32,27,27032,1574055.240920000011101,5673.674355969999851
25,27,27025,2221707.71748000010848,6712.908679109999866
30,43,43030,1745563.970539999892935,5287.227466950000235
18,27,27018,1811842.249709999887273,5667.138103340000271
41,27,27041,1865133.286709999898449,6152.164248819999557
2,27,27002,3643653.586050000041723,11580.409435499999745
49,27,27049,2004800.335200000088662,6678.728857230000358
8,31,31008,1779171.559940000064671,6010.305619630000365
45,27,27045,5514612.051230000331998,14575.164171500000521
16,27,27016,3741747.826779999770224,10213.167664200000218
2,31,31002,1514794.125650000059977,6670.641661259999637
11,27,27011,4193483.720850000157952,9948.404972370000905
40,27,27040,2349300.595329999923706,8808.962468409999929
13,27,27013,2015668.412689999910071,8295.420019279999906
26,43,43026,275313.64922000002116,2145.204795980000199
35,27,27035,15015510.695900000631809,17154.142465299999458
21,27,27021,2211236.903169999830425,7035.454891350000253
29,27,27029,1495510.704669999890029,5452.785793570000351
15,31,31015,1985425.297389999963343,5983.122483369999827
37,27,27037,5120095.671550000086427,14180.182158199999321
6,27,27006,3535434.780050000175834,11125.468555900000865
9,27,27009,1097311.333730000071228,6030.353437640000266
20,27,27020,327850.862259000015911,2647.477692219999881
42,27,27042,439435.714043000014499,5109.51459573000011
10,27,27010,14956581.199100000783801,20980.836185399999522
7,27,27007,1305525.167929999995977,5359.263792990000184
50,27,27050,2402321.516100000124425,7589.293455660000291
11,31,31011,1333102.732460000086576,4665.5097785199996
1,27,27001,3264474.752549999859184,10443.972977800000081
46,27,27046,996607.400286999996752,4095.308092790000046
47,27,27047,577453.105332999955863,4239.217318869999872
48,27,27048,4148927.166430000215769,8424.671905920000427
27,31,31027,1666293.348239999962971,6004.630974650000098
3,31,31003,1775674.418479999992996,5996.806357919999755
5,31,31005,1551784.100289999973029,6091.430842990000201
6,31,31006,1191887.437739999964833,5225.36727497999982
9,31,31009,2026825.539259999990463,8665.689517700000579
10,31,31010,2398665.66783000016585,6700.224996580000152
13,31,31013,2498204.278599999845028,8008.652422420000221
45,43,43045,718496.679546999977902,4197.988612510000166
21,31,31021,2206841.196690000128001,9363.421667709999383
24,31,31024,1827187.575819999910891,8761.619985200000883
25,31,31025,1332907.220609999960288,4666.62923660999968
26,31,31026,1276384.200179999927059,5189.546616630000244
23,31,31023,1564813.632320000091568,5826.866093460000229
28,31,31028,1215459.08686999999918,4969.390147150000303
22,31,31022,1800223.739760000025854,6738.245798349999859
20,31,31020,1656375.431050000013784,5320.134281609999562
19,31,31019,1334537.485409999964759,4672.456750500000453
17,31,31017,1445876.950720000080764,6331.943261680000433
16,31,31016,1110263.045910000102594,4656.775639759999649
14,31,31014,1440617.683930000057444,5323.191739889999553
12,31,31012,1339133.975339999888092,4683.332958480000343
46,43,43046,654440.156828999985009,3965.498701290000099
29,31,31029,1967286.204260000027716,7751.931713289999607
18,31,31018,1697842.451180000090972,6184.617603480000071
30,31,31030,2211134.097449999768287,6554.260975950000102
4,31,31004,1106153.032799999928102,4661.171774759999607
1,31,31001,1672932.465060000075027,6302.038073059999988
31,31,31031,1330709.360289999982342,4659.611428930000329
32,31,31032,1227702.809649999951944,5680.827095749999899
33,31,31033,1222201.231350000016391,5670.531049729999722
34,31,31034,1339929.757789999945089,6016.097300039999936
35,31,31035,1744639.657369999913499,5997.73965853000027
36,31,31036,2214197.516359999775887,7583.07701945000008
38,31,31038,1106446.545010000001639,4645.003267660000347
37,31,31037,1576398.810460000066087,5319.717742169999838
39,31,31039,3096107.673390000127256,7319.230036539999674
41,31,31041,1322321.238399999914691,4645.183278769999561
40,31,31040,4343880.843229999765754,10020.384822199999689
1,32,32001,3677327.084669999778271,10884.730374000000666
12,32,32012,1189662.657120000105351,4458.836197059999904
2,32,32002,1668346.92901000007987,8372.747800139999526
3,32,32003,1668393.912620000075549,5536.078884210000069
6,32,32006,1260746.542589999968186,5503.249449689999892
9,32,32009,2757210.937700000125915,9464.537606390000292
11,32,32011,1069794.250699999975041,5680.492474020000373
4,32,32004,1319132.43476999993436,5528.220539650000319
5,32,32005,1418346.427140000043437,6312.473981359999925
7,32,32007,1314433.742790000047535,5290.803410890000123
8,32,32008,1585159.567989999894053,6863.753934049999771
10,32,32010,1967184.597629999974743,6237.679835300000377
13,32,32013,3729207.840629999991506,10047.601595500000258
16,32,32016,1590627.294350000098348,5270.706788659999802
18,32,32018,1648909.157610000111163,6600.509341009999844
19,32,32019,1809825.58058000006713,6967.504131069999858
21,32,32021,1590047.68695000000298,6610.219642590000149
23,32,32023,1538629.953459999989718,5840.566356690000248
24,32,32024,3694416.742289999965578,11414.603683600000295
29,32,32029,1370179.811119999969378,5216.007354940000369
30,32,32030,1665179.523650000104681,5954.145961729999726
31,32,32031,1876745.056850000051782,6485.727797309999914
33,32,32033,3648642.718880000058562,11173.394611499999883
40,32,32040,2397479.058040000032634,7269.359391599999981
34,32,32034,1458304.783130000112578,6173.822562749999634
35,32,32035,1880080.446770000038669,7622.490217929999744
36,32,32036,1553703.8267900000792,5980.877655360000063
37,32,32037,8232626.427690000273287,14546.522329100000206
41,32,32041,1912633.734579999931157,5957.794467319999967
42,32,32042,1419824.882470000069588,6608.400716610000018
38,32,32038,2006048.662900000112131,7182.366796960000102
32,32,32032,1695173.048219999996945,6983.014915769999789
28,32,32028,1367536.854000000050291,4843.448487069999828
26,32,32026,1733308.9375,8634.125346799999534
22,32,32022,2208712.249940000008792,6266.615958119999959
20,32,32020,1245202.908610000042245,5060.562477380000018
17,32,32017,1321360.761519999941811,4651.283597429999645
14,32,32014,1798050.402789999963716,7449.652227020000282
43,32,32043,2005787.199239999987185,7818.023348869999609
1,33,33001,2285365.886679999995977,6635.700538660000348
5,33,33005,3957763.981819999869913,8627.323109169999952
9,33,33009,3966688.472149999812245,10864.18577489999916
16,33,33016,2782388.707799999974668,7375.735494190000281
19,33,33019,2874832.385129999835044,7593.301745380000284
4,34,34004,2599778.452440000139177,7314.90806984000028
3,33,33003,1820392.584280000068247,5390.858492440000191
4,33,33004,4600218.937280000187457,12457.431913799999165
6,33,33006,1986155.292900000000373,5983.506900880000103
8,33,33008,2151778.578939999919385,6482.776768069999889
10,33,33010,3243295.054419999942183,9667.446768699999666
11,33,33011,1980737.534729999955744,5973.271497740000086
12,33,33012,1958775.10620000003837,6729.778631139999561
13,33,33013,2869279.158369999844581,8371.598935949999941
15,33,33015,1968166.52621000004001,7903.748927319999893
17,33,33017,1990462.688020000001416,6636.488049720000163
18,33,33018,3305458.485989999957383,8599.776279929999873
20,33,33020,2068662.299709999933839,6226.435706659999596
21,33,33021,1761447.649299999931827,5311.067624880000039
22,33,33022,1966955.044490000000224,5653.429088930000034
23,33,33023,3153091.711620000191033,7424.842470159999721
5,34,34005,1895442.129999999888241,6497.854881940000269
24,33,33024,2814974.723220000043511,9101.60965872000088
25,33,33025,3180666.421229999978095,7418.788995679999971
27,33,33027,2174441.908880000002682,6708.356068609999966
28,33,33028,1432867.662079999921843,6049.526806050000232
26,33,33026,1313352.966719999909401,6885.051499279999916
14,33,33014,1705855.90320000005886,6345.491949350000141
7,33,33007,2156917.453340000007302,6656.014646880000328
2,33,33002,2633705.130869999993593,7868.556487509999897
17,34,34017,3818383.830080000218004,9856.858504530000573
46,34,34046,2648768.813850000035018,6956.745092739999563
49,34,34049,5604886.357359999790788,11877.822488300000259
52,34,34052,2806203.888449999969453,7816.412552619999587
1,34,34001,2203078.934700000099838,5976.047959110000193
2,34,34002,2642914.291980000212789,7966.842543249999835
3,34,34003,3824354.542799999937415,8922.289754609999363
3,48,48003,752059.722483000019565,4539.376720739999655
6,34,34006,3396883.638360000215471,9784.489592190000621
7,34,34007,2525448.489300000015646,7711.676424790000056
8,34,34008,2207882.138230000156909,8298.352317770000809
9,34,34009,3486747.025409999769181,7940.715897389999554
16,34,34016,3040662.181820000056177,7244.453850500000044
10,34,34010,4497142.882880000397563,10496.177551099999619
11,34,34011,3056158.028220000211149,7258.447567989999698
12,34,34012,2316089.578290000092238,6635.071052639999834
13,34,34013,4667567.275689999572933,11473.681394499999442
14,34,34014,3270620.42195999994874,7922.267786100000194
4,48,48004,585659.025782000040635,3410.592183249999835
18,34,34018,3022248.376569999847561,7921.259840570000051
19,34,34019,10237489.079199999570847,22409.551173899999412
20,34,34020,2954126.76573000010103,9228.521944620000795
21,34,34021,2462239.838380000088364,7343.350321470000381
2,47,47002,1671653.879729999927804,5960.788325530000293
23,34,34023,2402968.687450000084937,7956.616412280000077
24,34,34024,3771357.295340000186116,9236.926551919999838
25,34,34025,2556431.971719999797642,7503.28173076999974
26,34,34026,3041279.100289999973029,10933.200957400000334
27,34,34027,2812011.152879999950528,7636.410100979999697
28,34,34028,2820331.140680000185966,7851.343469440000263
29,34,34029,2186536.048020000103861,6451.911811910000324
30,34,34030,2184373.399970000144094,5947.487557659999766
31,34,34031,5414642.53914999961853,11272.373534199999995
32,34,34032,3748068.402400000020862,9581.976015419999385
32,37,37032,1110684.43061999999918,4621.733286919999955
33,34,34033,3192491.689600000157952,8903.492293110000901
34,34,34034,2643817.483339999802411,7959.451683119999871
35,34,34035,7225134.915380000136793,12123.048850799999855
36,34,34036,2189189.665490000043064,6601.310534129999724
37,34,34037,1969207.125029999995604,6005.997552410000026
5,48,48005,480749.446073999977671,3676.460589889999937
39,34,34039,2660782.617980000097305,7247.082846260000224
40,34,34040,7128790.910240000113845,12195.478097499999421
41,34,34041,2421234.626999999862164,7889.367639459999737
42,34,34042,2411076.204200000036508,7939.191400800000338
43,34,34043,3513858.847140000201762,8135.765601119999701
44,34,34044,2283263.498029999900609,6398.094961030000377
47,34,34047,3445868.182370000053197,9885.11346507000053
48,34,34048,2208707.027520000003278,7310.946335139999974
50,34,34050,2839824.372030000202358,7851.981962030000432
3,35,35003,1344201.392999999923632,6443.905725489999895
14,43,43014,1308543.789259999990463,5408.062750629999755
51,34,34051,5339517.129510000348091,10527.534637900000234
53,34,34053,3039726.190899999812245,7896.346656630000325
45,34,34045,2421521.305389999877661,6634.206105770000249
15,34,34015,4530141.873909999616444,9277.533390570000847
2,35,35002,1477116.503190000075847,5304.021064579999802
7,35,35007,1597712.606810000026599,6644.980193129999861
8,35,35008,1327267.929879999952391,7043.403899629999614
10,35,35010,1338459.837820000015199,6880.515664229999857
12,35,35012,1896926.80398999992758,5677.03581271999974
13,35,35013,1480710.738750000018626,5220.965134260000013
14,35,35014,2108893.059059999883175,5995.844949239999551
18,35,35018,1554644.180260000051931,7004.237562399999661
19,35,35019,1493785.969790000002831,7644.820218269999714
20,35,35020,1601737.224269999889657,5318.431673760000194
22,35,35022,1820271.854719999944791,6980.529079779999847
23,35,35023,1658010.057530000107363,6650.240814939999836
31,35,35031,1933989.656810000073165,5989.61854029999995
27,35,35027,1602546.040379999903962,6311.814813639999556
1,35,35001,2739015.081790000200272,8970.859290630000032
4,35,35004,5966071.433819999918342,11913.581694700000298
5,35,35005,1161232.061200000112876,5643.001089030000003
6,35,35006,1484084.849500000011176,5440.085177580000163
11,35,35011,1846742.745379999978468,7860.628468760000032
15,35,35015,1454430.906900000059977,7819.732028020000143
17,35,35017,1295038.606549999909475,7846.975212260000262
24,35,35024,2861607.5664800000377,7922.173042460000033
25,35,35025,1060595.286529999924824,5465.206553820000408
26,35,35026,2218119.822339999955148,7990.539394540000103
28,35,35028,1412097.233729999978095,6673.381061690000024
21,35,35021,1721198.139449999900535,7630.567591670000184
29,35,35029,1882813.982090000063181,5992.591283660000045
30,35,35030,2289074.34070000005886,6978.182885469999746
15,36,36015,2304882.192090000025928,7293.282126899999639
9,35,35009,2210087.909059999976307,6661.032094940000206
2,36,36002,2425130.925679999869317,8674.513449890000629
5,36,36005,2341465.871700000017881,6732.920558300000266
6,36,36006,2381665.002559999935329,6512.885374630000115
8,36,36008,2011320.884229999966919,6012.060921729999791
9,36,36009,2386185.232009999919683,7649.610291639999559
11,36,36011,2407027.012990000192076,7960.279769990000204
12,36,36012,5562433.673419999890029,11509.100080000000162
13,36,36013,3545700.802190000191331,8283.581301349999194
1,36,36001,2401312.365170000120997,7309.694786390000445
3,36,36003,2449960.237009999807924,6967.296457049999844
4,36,36004,4669009.581039999611676,11990.678288600000087
7,36,36007,2915183.544840000104159,7981.681658139999854
10,36,36010,4284338.53057000041008,9371.907310970000253
19,36,36019,2861528.661510000005364,7287.463965650000318
26,36,36026,2699507.476470000110567,7627.033031080000001
28,36,36028,2425408.64790999982506,6641.576008969999748
24,36,36024,3567266.298830000218004,10020.290603999999803
30,36,36030,2603144.913379999808967,6697.141684809999788
29,36,36029,3339787.009240000043064,7968.547715769999741
27,36,36027,3069809.910089999902993,9621.595678629999384
25,36,36025,5239983.93695000000298,9761.069252280000001
23,36,36023,2510293.153950000181794,7087.779004259999965
22,36,36022,2589034.240350000094622,8745.665029789999608
21,36,36021,2799060.677449999842793,9098.512965750000149
20,36,36020,2434126.91385000012815,8648.547357670000565
18,36,36018,2875825.551440000068396,7312.137853629999881
17,36,36017,2426843.551049999892712,7305.217970200000309
16,36,36016,2837354.691730000078678,8767.334733600000618
14,36,36014,2286872.563480000011623,7300.651294930000404
3,39,39003,3851405.444540000054985,9511.905612869999459
42,39,39042,3382866.088500000070781,8339.083563779999167
4,39,39004,4522233.3277000002563,11594.954502500000672
5,39,39005,2695752.799360000062734,6715.243120809999709
9,39,39009,1596333.490329999942333,5724.492912919999981
7,39,39007,1799229.168959999922663,5363.115744779999659
8,39,39008,3564900.250880000181496,8664.33839074000025
10,39,39010,907381.030969999963418,4520.904398749999928
19,39,39019,2663463.797160000074655,7559.529397909999716
1,39,39001,2861091.28630999987945,6888.119912000000113
11,39,39011,9967005.502860000357032,18468.862630600000557
15,39,39015,6086098.872010000050068,9823.816034060000675
16,39,39016,1321623.13620000006631,5305.449756250000064
18,39,39018,2216666.509589999914169,7340.069895769999675
